"","State","Rate","Year","state","abbr","p_non_white","ue_rate","div_rate","poverty_rate","giniE","p_urban","confed","male_under25","X","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"3975","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,1770,4,1,7,5,6,6,7,7,6,6,4,7,1,3,2,4,5,2,1,1,NA,0.333333333333333,0,0,0,0,3,2,1,4,NA,6,5,7,4,5.5,2.5,0.0666666666666667
"3976","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,1990,3,5,3,3,4,3,3,3,5,4,5,6,5,5,4,6,1,2,5,4,2,0.333333333333333,0,0,0,0,3,2,2,2,NA,4,3,3,5.5,4,2.25,0.0666666666666667
"3977","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2003,1,3,5,2,2,1,5,6,3,2,7,6,3,6,6,3,1,1,1,4,1,0.166666666666667,0.25,0,0,0,2,1,2,2,1,2,1,5.5,4.5,2.5,1.75,0.0833333333333333
"3978","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2101,6,3,7,3,3,6,5,6,4,5,2,5,1,5,5,6,1,2,12,3,1,0.5,0,0,0,0,2,1,1,2,NA,4,6,6.5,4,3.5,1.5,0.1
"3979","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2110,1,7,2,4,6,2,1,5,5,6,7,6,6,4,2,11,1,1,15,5,4,0.666666666666667,0.5,1,0,1,5,4,2,4,1,6,1.5,3.5,6.5,4.5,3.75,0.633333333333333
"3980","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2113,4,6,7,1,4,5,2,6,2,4,4,6,1,7,4,8,1,2,19,2,2,0.333333333333333,0,0,0,0,2,1,1,1,NA,4,4.5,6.5,6,1.5,1.25,0.0666666666666667
"3981","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2118,2,4,7,3,4,6,4,6,7,5,6,6,1,5,4,9,2,2,27,3,4,0.5,0.75,0,0,0,5,4,1,5,NA,4.5,4,6.5,5,5,3.75,0.25
"3982","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2167,6,6,6,2,6,6,2,6,1,6,2,7,2,6,2,10,1,1,19,4,4,0.666666666666667,0.5,1,1,1,5,5,4,5,1,6,6,6,6.5,1.5,4.75,0.833333333333333
"3983","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2210,1,6,3,2,4,2,2,6,3,6,7,6,5,6,4,7,1,1,15,4,1,0.166666666666667,0.5,0,0,0,3,1,2,2,1,5,1.5,4.5,6,2.5,2,0.133333333333333
"3984","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2212,1,6,3,6,6,3,2,6,6,5,7,3,5,2,2,2,1,1,NA,3,6,0.833333333333333,0.75,1,1,1,5,5,4,5,1,5.5,2,4.5,4.5,6,4.75,0.916666666666667
"3985","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2266,6,4,4,4,4,7,4,7,4,5,2,7,4,4,4,10,6,2,3,2,5,1,0.75,1,1,1,5,5,5,5,NA,4.5,6.5,5.5,5.5,4,5,0.95
"3986","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2303,3,4,5,5,5,4,4,6,5,5,5,3,3,3,3,11,1,1,8,2,4,0.833333333333333,0.5,1,1,1,5,5,5,5,1,5,3.5,5.5,3.5,5,5,0.866666666666667
"3987","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2329,1,1,5,3,6,1,7,6,2,7,7,3,3,5,2,4,1,1,24,4,4,0.333333333333333,0.5,0,0,1,1,1,2,1,1,6.5,1,5.5,2,2.5,1.25,0.366666666666667
"3988","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2330,4,5,4,4,7,5,3,5,5,5,4,7,4,4,1,9,NA,2,22,4,2,0.333333333333333,0.5,0,0,0,5,1,1,1,NA,6,4.5,4.5,6,4.5,2,0.166666666666667
"3989","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2338,2,5,6,3,5,4,3,6,4,3,6,5,2,5,3,10,1,1,9,3,6,0.666666666666667,0.5,1,1,1,5,5,3,5,1,4,3,6,5,3.5,4.5,0.833333333333333
"3990","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2374,5,7,6,2,4,4,1,6,2,3,3,5,2,6,4,13,1,1,26,4,6,0.666666666666667,0.75,1,1,1,5,4,2,4,1,3.5,4.5,6,6,2,3.75,0.883333333333333
"3991","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2484,5,6,5,3,3,5,2,6,2,4,3,7,3,5,5,7,1,2,10,3,4,0,0.25,0,0,0,2,2,2,2,NA,3.5,5,5.5,6.5,2.5,2,0.05
"3992","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2518,6,6,5,2,6,6,2,5,3,6,2,7,3,6,2,11,1,2,5,3,3,0.666666666666667,0.5,1,1,1,5,4,2,2,NA,6,6,5,6.5,2.5,3.25,0.833333333333333
"3993","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2654,2,7,2,4,6,2,1,6,4,4,6,7,6,4,2,2,1,2,1,4,3,0.333333333333333,0.5,0,0,0,2,1,1,1,NA,5,2,4,7,4,1.25,0.166666666666667
"3994","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2763,3,6,6,2,6,4,2,6,5,5,5,6,2,6,2,13,1,2,13,1,5,1,0.5,1,1,1,5,5,3,5,NA,5.5,3.5,6,6,3.5,4.5,0.9
"3995","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2769,4,4,4,5,4,4,4,4,5,4,4,3,4,3,4,13,1,1,12,4,4,0.5,0.5,1,1,1,2,4,2,4,1,4,4,4,3.5,5,3,0.8
"3996","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2868,5,2,7,6,6,2,6,7,5,2,3,3,1,2,2,4,1,1,20,2,6,0.833333333333333,0.75,1,1,1,4,4,4,4,1,4,3.5,7,2.5,5.5,4,0.916666666666667
"3997","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,2910,4,7,6,1,7,5,1,6,1,6,4,6,2,7,1,9,1,2,15,4,6,1,0.75,1,1,1,5,1,3,1,NA,6.5,4.5,6,6.5,1,2.5,0.95
"3998","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3004,1,7,7,1,3,2,1,7,3,4,7,5,1,7,5,4,4,1,12,4,6,1,0.75,1,1,1,5,4,3,5,1,3.5,1.5,7,6,2,4.25,0.95
"3999","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3034,7,4,7,2,6,6,4,6,1,5,1,6,1,6,2,9,1,2,4,3,4,0.5,0.5,1,0,1,5,5,5,5,NA,5.5,6.5,6.5,5,1.5,5,0.6
"4000","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3070,3,5,6,2,4,3,3,6,3,4,5,5,2,6,4,11,1,1,24,3,5,0.5,0.5,1,0,1,4,4,4,5,1,4,3,6,5,2.5,4.25,0.6
"4001","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3133,3,3,6,5,3,5,5,7,5,4,5,5,2,3,5,7,3,1,24,3,4,0.333333333333333,0.75,1,1,1,2,4,2,4,1,3.5,4,6.5,4,5,3,0.816666666666667
"4002","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3137,4,3,6,2,7,4,5,6,3,6,4,6,2,6,1,5,1,1,10,3,2,0.5,0,0,0,0,1,2,1,3,1,6.5,4,6,4.5,2.5,1.75,0.1
"4003","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3191,4,6,6,3,6,3,2,5,2,5,4,4,2,5,2,8,2,1,12,3,6,0.333333333333333,0.5,1,0,0,3,5,4,4,1,5.5,3.5,5.5,5,2.5,4,0.366666666666667
"4004","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3223,4,3,6,4,4,5,5,7,5,3,4,3,2,4,4,10,1,1,27,4,6,0.666666666666667,0.5,1,0,1,4,5,4,5,1,3.5,4.5,6.5,3,4.5,4.5,0.633333333333333
"4005","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3305,6,6,6,1,6,5,2,7,1,6,2,5,2,7,2,9,1,1,22,3,2,0.166666666666667,0.5,0,0,0,1,1,1,2,1,6,5.5,6.5,5.5,1,1.25,0.133333333333333
"4006","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3312,1,4,2,3,4,4,4,6,4,5,7,7,6,5,4,9,6,2,6,3,4,0,NA,NA,NA,NA,3,5,3,5,NA,4.5,2.5,4,5.5,3.5,4,0
"4007","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3356,2,5,7,4,4,4,3,6,4,3,6,5,1,4,4,7,1,2,26,4,3,0.5,0.5,0,0,1,3,2,3,2,NA,3.5,3,6.5,5,4,2.5,0.4
"4008","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3374,4,4,2,3,4,4,4,7,3,4,4,6,6,5,4,11,1,2,6,3,5,0.666666666666667,0.75,0,0,0,4,4,3,4,NA,4,4,4.5,5,3,3.75,0.283333333333333
"4009","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3484,3,3,5,2,4,2,5,5,2,5,5,3,3,6,4,6,1,1,23,4,4,0.166666666666667,0.5,0,0,1,4,3,2,1,1,4.5,2.5,5,3,2,2.5,0.333333333333333
"4010","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3565,2,5,7,2,5,1,3,6,2,5,6,3,1,6,3,5,1,1,20,4,7,1,0.75,1,1,1,5,4,5,3,1,5,1.5,6.5,4,2,4.25,0.95
"4011","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3567,2,4,6,5,3,2,4,6,6,4,6,4,2,3,5,8,1,1,7,3,4,0.833333333333333,0.5,0,1,1,1,1,1,2,1,3.5,2,6,4,5.5,1.25,0.666666666666667
"4012","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3571,6,6,4,2,5,3,2,7,4,6,2,2,4,6,3,5,5,1,11,2,4,0.5,0.5,1,0,0,3,3,2,3,1,5.5,4.5,5.5,4,3,2.75,0.4
"4013","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,3949,1,2,7,2,6,1,6,7,6,5,7,1,1,6,2,12,6,1,3,4,6,1,0.5,1,1,1,5,5,4,5,1,5.5,1,7,1.5,4,4.75,0.9
"4014","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4118,2,2,5,2,5,6,6,7,4,6,6,5,3,6,3,10,1,1,1,3,5,0.5,0.5,1,1,0,3,4,2,5,1,5.5,4,6,3.5,3,3.5,0.6
"4015","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4133,4,5,7,2,3,6,3,7,2,2,4,5,1,6,5,10,1,2,14,3,5,0.666666666666667,0.75,1,1,1,5,5,3,5,NA,2.5,5,7,5,2,4.5,0.883333333333333
"4016","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4271,2,4,4,6,4,3,4,4,6,6,6,5,4,2,4,9,1,1,13,3,4,0.5,0.5,1,0,0,3,4,3,5,1,5,2.5,4,4.5,6,3.75,0.4
"4017","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4283,3,4,4,4,3,5,4,6,4,5,5,5,4,4,5,12,1,2,14,3,4,NA,0.5,1,0,0,5,5,1,5,NA,4,4,5,4.5,4,4,0.375
"4018","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4388,2,7,6,1,4,6,1,7,1,3,6,5,2,7,4,10,3,1,11,4,5,0.333333333333333,0.25,0,0,1,1,5,2,5,1,3.5,4,6.5,6,1,3.25,0.316666666666667
"4019","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4420,2,6,5,1,7,5,2,7,2,6,6,6,3,7,1,2,6,2,10,4,3,0.666666666666667,0.75,1,1,1,2,2,2,2,NA,6.5,3.5,6,6,1.5,2,0.883333333333333
"4020","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4472,5,4,4,2,4,4,4,6,4,4,3,6,4,6,4,13,1,2,1,1,4,0.5,0.75,1,1,1,4,4,2,5,NA,4,4.5,5,5,3,3.75,0.85
"4021","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4542,3,5,7,3,4,5,3,6,2,5,5,6,1,5,4,12,1,1,15,3,6,1,0.75,1,1,1,5,5,5,5,1,4.5,4,6.5,5.5,2.5,5,0.95
"4022","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4868,3,4,4,5,5,2,4,6,5,2,5,4,4,3,3,6,1,1,15,3,6,0.666666666666667,0.5,1,1,1,5,5,5,5,1,3.5,2.5,5,4,5,5,0.833333333333333
"4023","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4907,6,7,7,2,6,6,1,7,1,6,2,6,1,6,2,11,5,1,25,3,3,1,0.75,1,1,1,3,4,2,5,1,6,6,7,6.5,1.5,3.5,0.95
"4024","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,4991,1,5,6,1,6,5,3,5,5,6,7,7,2,7,2,6,5,1,13,2,4,0.333333333333333,1,0,0,0,4,3,2,3,1,6,3,5.5,6,3,3,0.266666666666667
"4025","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5112,4,3,7,3,5,4,5,5,3,5,4,5,1,5,3,3,5,2,8,2,4,0.5,0.5,0,1,1,3,3,3,3,NA,5,4,6,4,3,3,0.6
"4026","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5189,3,7,7,2,5,6,1,7,1,5,5,6,1,6,3,5,1,2,16,2,6,0.5,0.5,1,1,1,4,5,2,4,NA,5,4.5,7,6.5,1.5,3.75,0.8
"4027","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5219,6,3,5,3,3,6,5,6,5,6,2,5,3,5,5,5,1,2,25,5,5,0,0,1,0,0,2,1,1,1,NA,4.5,6,5.5,4,4,1.25,0.2
"4028","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5238,7,7,4,2,4,7,1,6,1,5,1,7,4,6,4,10,1,2,11,3,6,0.666666666666667,0.75,1,1,1,5,5,3,5,NA,4.5,7,5,7,1.5,4.5,0.883333333333333
"4029","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5319,4,5,7,3,6,5,3,7,3,5,4,5,1,5,2,6,1,1,27,4,4,0.833333333333333,0.75,1,1,1,1,4,2,4,1,5.5,4.5,7,5,3,2.75,0.916666666666667
"4030","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5365,6,3,7,3,2,6,5,7,5,4,2,5,1,5,6,3,1,2,13,3,6,0.833333333333333,0.75,1,1,1,5,5,4,5,NA,3,6,7,4,4,4.75,0.916666666666667
"4031","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5386,3,5,7,1,7,2,3,5,1,6,5,5,1,7,1,3,1,1,17,4,2,0.333333333333333,0.25,0,0,0,4,2,2,3,1,6.5,2.5,6,5,1,2.75,0.116666666666667
"4032","Oregon",247.6,2012,"OR","OR",0.148168683368754,0.11021347807858,11.761592737272,0.172057114811371,0.4565,0.810316376034501,0,0.135773227186206,5433,6,4,4,2,4,5,4,7,1,4,2,6,4,6,4,11,6,2,6,3,4,0.666666666666667,0.5,1,0,1,5,5,4,5,NA,4,5.5,5.5,5,1.5,4.75,0.633333333333333
"4033","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,334,4,2,2,3,3,6,6,6,6,5,4,5,6,5,5,8,2,2,1,1,4,0.333333333333333,0.5,0,1,0,1,3,1,5,NA,4,5,4,3.5,4.5,2.5,0.366666666666667
"4034","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,335,1,7,6,2,4,6,1,3,2,6,7,7,2,6,4,9,2,2,2,2,NA,NA,0.5,0,1,0,2,4,1,4,NA,5,3.5,4.5,7,2,2.75,0.375
"4035","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,336,6,7,6,6,7,2,1,3,2,4,2,3,2,2,1,9,2,1,3,1,NA,NA,0.25,0,0,0,1,4,2,4,1,5.5,4,4.5,5,4,2.75,0.0625
"4036","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,337,2,3,2,2,3,7,5,5,6,4,6,6,6,6,5,12,2,2,2,1,4,NA,1,1,1,0,3,4,1,4,NA,3.5,4.5,3.5,4.5,4,3,0.75
"4037","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,338,1,1,1,1,1,7,7,7,6,7,7,7,7,7,7,7,2,2,NA,3,NA,0.5,0.25,0,0,0,1,5,1,5,NA,4,4,4,4,3.5,3,0.15
"4038","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,339,2,1,2,2,7,6,7,6,4,6,6,7,6,6,1,11,2,2,5,3,4,NA,0.5,0,0,0,5,2,1,4,NA,6.5,4,4,4,3,3,0.125
"4039","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,340,7,6,7,3,6,6,2,7,2,6,1,6,1,5,2,6,2,2,12,4,4,NA,0.5,1,1,0,2,4,2,4,NA,6,6.5,7,6,2.5,3,0.625
"4040","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,341,7,3,2,6,7,5,5,5,6,5,1,6,6,2,1,6,1,2,NA,4,5,0.833333333333333,0.75,1,1,1,2,4,2,4,NA,6,6,3.5,4.5,6,3,0.916666666666667
"4041","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,342,6,3,4,4,4,4,5,5,6,4,2,6,4,4,4,13,1,1,2,2,NA,0.5,0.5,1,0,0,2,4,1,5,1,4,5,4.5,4.5,5,3,0.4
"4042","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,343,7,2,6,5,6,6,6,7,6,5,1,5,2,3,2,9,1,1,15,2,4,0.833333333333333,0.5,1,0,1,2,4,4,4,1,5.5,6.5,6.5,3.5,5.5,3.5,0.666666666666667
"4043","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,344,1,6,7,2,7,6,2,7,5,7,7,7,1,6,1,3,1,2,12,2,NA,0.333333333333333,0.5,0,0,0,2,3,1,3,NA,7,3.5,7,6.5,3.5,2.25,0.166666666666667
"4044","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,345,2,6,7,1,3,3,2,5,4,6,6,6,1,7,5,12,1,2,2,1,NA,1,0.25,0,1,0,2,2,3,5,NA,4.5,2.5,6,6,2.5,3,0.45
"4045","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,346,2,4,4,2,2,3,4,4,3,5,6,5,4,6,6,11,1,2,10,1,3,0.5,0.5,0,0,0,3,3,2,4,NA,3.5,2.5,4,4.5,2.5,3,0.2
"4046","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,347,3,6,7,2,6,5,2,6,2,5,5,7,1,6,2,13,1,1,14,4,6,0.666666666666667,0.5,1,1,1,5,5,3,5,1,5.5,4,6.5,6.5,2,4.5,0.833333333333333
"4047","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,348,3,4,2,5,5,4,4,6,5,5,5,6,6,3,3,6,1,1,16,2,5,0.5,0.5,1,1,1,2,3,2,5,1,5,3.5,4,5,5,3,0.8
"4048","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,349,7,6,7,2,4,5,2,7,3,5,1,5,1,6,4,2,1,1,9,2,6,0.833333333333333,0,1,0,1,3,3,2,3,1,4.5,6,7,5.5,2.5,2.75,0.566666666666667
"4049","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,350,5,4,4,3,3,4,4,5,5,4,3,4,4,5,5,5,1,1,20,2,6,1,0.75,1,1,1,5,5,5,5,1,3.5,4.5,4.5,4,4,5,0.95
"4050","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,351,5,3,7,2,6,5,5,6,6,5,3,7,1,6,2,8,1,2,21,3,7,0.5,0.5,1,0,1,5,5,5,5,NA,5.5,5,6.5,5,4,5,0.6
"4051","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,352,2,7,7,2,6,6,1,7,2,6,6,7,1,6,2,8,1,1,27,5,4,0.333333333333333,0.5,1,0,0,2,2,1,1,1,6,4,7,7,2,1.5,0.366666666666667
"4052","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,353,2,4,6,2,5,2,4,7,3,5,6,3,2,6,3,6,3,1,19,5,5,0.5,0.25,NA,0,0,2,3,1,3,1,5,2,6.5,3.5,2.5,2.25,0.1875
"4053","Pennsylvania",348.7,2012,"PA","PA",0.180727111985268,0.0885326752921369,7.2267962447655,0.137065179672082,0.4642,0.786568169631846,0,0.143710249556413,354,5,7,7,1,3,6,1,7,2,6,3,5,1,7,5,11,1,2,24,5,3,0.333333333333333,0.5,0,0,0,2,3,2,3,NA,4.5,5.5,7,6,1.5,2.5,0.166666666666667
